[2025-10-29 17:37:17,385: INFO: main: wlcm to our log page]
[2025-11-09 23:34:10,223: INFO: common: created directory at: artifacts]
[2025-11-09 23:34:10,223: INFO: common: created directory at: artifacts/data_ingestion]
[2025-11-09 23:34:10,223: INFO: data_ingestion: Downloading file from : https://drive.google.com/file/d/1ZGm5yeADS36R1G2pkvPImYWjM-McvLht/view?usp=sharing into file : artifacts/data_ingestion/data.zip]
[2025-11-09 23:35:26,051: INFO: data_ingestion: downloaded data from https://drive.google.com/file/d/1ZGm5yeADS36R1G2pkvPImYWjM-McvLht/view?usp=sharing into file : artifacts/data_ingestion/data.zip]
[2025-11-09 23:35:32,706: INFO: main: >>>>>> stage Data Ingestion Stage completed <<<<<<

x==========x]
[2025-11-09 23:35:32,706: INFO: main: ****************]
[2025-11-09 23:35:32,706: INFO: main: >>>>>> Stage Prepare Base Model Stage started <<<<<<]
[2025-11-09 23:35:32,708: INFO: common: yaml file: config\config.yaml loaded successfully]
[2025-11-09 23:35:32,708: INFO: common: yaml file: params.yaml loaded successfully]
[2025-11-09 23:35:32,708: INFO: common: created directory at: artifacts]
[2025-11-09 23:35:32,710: INFO: common: created directory at: artifacts/prepare_base_model]
[2025-11-09 23:35:32,990: WARNING: saving_api: You are saving your model as an HDF5 file via `model.save()` or `keras.saving.save_model(model)`. This file format is considered legacy. We recommend using instead the native Keras format, e.g. `model.save('my_model.keras')` or `keras.saving.save_model(model, 'my_model.keras')`. ]
[2025-11-09 23:35:33,121: WARNING: saving_api: You are saving your model as an HDF5 file via `model.save()` or `keras.saving.save_model(model)`. This file format is considered legacy. We recommend using instead the native Keras format, e.g. `model.save('my_model.keras')` or `keras.saving.save_model(model, 'my_model.keras')`. ]
[2025-11-09 23:35:33,228: INFO: main: >>>>>> Stage Prepare Base Model Stage completed <<<<<<

x==========x]
[2025-11-09 23:35:33,228: INFO: main: ************]
[2025-11-09 23:35:33,228: INFO: main: >>>>>> Stage Training started <<<<<<]
[2025-11-09 23:35:33,228: INFO: common: yaml file: config\config.yaml loaded successfully]
[2025-11-09 23:35:33,233: INFO: common: yaml file: params.yaml loaded successfully]
[2025-11-09 23:35:33,233: INFO: common: created directory at: artifacts]
[2025-11-09 23:35:33,233: INFO: common: created directory at: artifacts\training]
[2025-11-09 23:35:33,384: WARNING: saving_utils: Compiled the loaded model, but the compiled metrics have yet to be built. `model.compile_metrics` will be empty until you train or evaluate the model.]
[2025-11-10 00:49:14,220: WARNING: saving_api: You are saving your model as an HDF5 file via `model.save()` or `keras.saving.save_model(model)`. This file format is considered legacy. We recommend using instead the native Keras format, e.g. `model.save('my_model.keras')` or `keras.saving.save_model(model, 'my_model.keras')`. ]
[2025-11-10 00:49:14,289: INFO: main: >>>>>> Stage Training completed <<<<<<

x==========x]
[2025-11-10 00:49:14,289: INFO: main: ***************]
[2025-11-10 00:49:14,289: INFO: main: >>>>> stage Evaluation stage started <<<<<]
[2025-11-10 00:49:14,291: INFO: common: yaml file: config\config.yaml loaded successfully]
[2025-11-10 00:49:14,293: INFO: common: yaml file: params.yaml loaded successfully]
[2025-11-10 00:49:14,293: INFO: common: created directory at: artifacts]
[2025-11-10 00:49:14,403: WARNING: saving_utils: Compiled the loaded model, but the compiled metrics have yet to be built. `model.compile_metrics` will be empty until you train or evaluate the model.]
[2025-11-10 00:50:45,379: INFO: common: json file saved at: scores.json]
[2025-11-10 00:50:45,380: INFO: common: json file saved at: scores.json]
[2025-11-10 00:51:05,664: INFO: main: >>>>> stage Evaluation stage completed <<<<<

x=========x]
[2025-11-10 15:03:30,036: INFO: stage01_data_ingestion: >>>>>> stage Data Ingestion Stage started <<<<<<]
[2025-11-10 15:03:30,036: INFO: common: yaml file: config\config.yaml loaded successfully]
[2025-11-10 15:03:30,047: INFO: common: yaml file: params.yaml loaded successfully]
[2025-11-10 15:03:30,047: INFO: common: created directory at: artifacts]
[2025-11-10 15:03:30,047: INFO: common: created directory at: artifacts/data_ingestion]
[2025-11-10 15:03:30,047: INFO: data_ingestion: Downloading file from : https://drive.google.com/file/d/1ZGm5yeADS36R1G2pkvPImYWjM-McvLht/view?usp=sharing into file : artifacts/data_ingestion/data.zip]
[2025-11-10 15:04:54,224: INFO: data_ingestion: downloaded data from https://drive.google.com/file/d/1ZGm5yeADS36R1G2pkvPImYWjM-McvLht/view?usp=sharing into file : artifacts/data_ingestion/data.zip]
[2025-11-10 15:05:00,711: INFO: stage01_data_ingestion: >>>>>> stage Data Ingestion Stage completed <<<<<<

x==========x]
[2025-11-10 15:06:05,521: INFO: stage_02_prepare_base_model: ****************]
[2025-11-10 15:06:05,521: INFO: stage_02_prepare_base_model: >>>>>> Stage Prepare Base Model started <<<<<<]
[2025-11-10 15:06:05,521: INFO: common: yaml file: config\config.yaml loaded successfully]
[2025-11-10 15:06:05,521: INFO: common: yaml file: params.yaml loaded successfully]
[2025-11-10 15:06:05,521: INFO: common: created directory at: artifacts]
[2025-11-10 15:06:05,521: INFO: common: created directory at: artifacts/prepare_base_model]
[2025-11-10 15:06:05,987: WARNING: saving_api: You are saving your model as an HDF5 file via `model.save()` or `keras.saving.save_model(model)`. This file format is considered legacy. We recommend using instead the native Keras format, e.g. `model.save('my_model.keras')` or `keras.saving.save_model(model, 'my_model.keras')`. ]
[2025-11-10 15:06:06,092: WARNING: saving_api: You are saving your model as an HDF5 file via `model.save()` or `keras.saving.save_model(model)`. This file format is considered legacy. We recommend using instead the native Keras format, e.g. `model.save('my_model.keras')` or `keras.saving.save_model(model, 'my_model.keras')`. ]
[2025-11-10 15:06:06,187: INFO: stage_02_prepare_base_model: >>>>>> Stage Prepare Base Model completed <<<<<<

x==========x]
[2025-11-10 15:06:14,067: INFO: stage_03_model_training: ************]
[2025-11-10 15:06:14,067: INFO: stage_03_model_training: >>>>>> Stage Training started <<<<<<]
[2025-11-10 15:06:14,074: INFO: common: yaml file: config\config.yaml loaded successfully]
[2025-11-10 15:06:14,076: INFO: common: yaml file: params.yaml loaded successfully]
[2025-11-10 15:06:14,076: INFO: common: created directory at: artifacts]
[2025-11-10 15:06:14,076: INFO: common: created directory at: artifacts\training]
[2025-11-10 15:06:14,278: WARNING: saving_utils: Compiled the loaded model, but the compiled metrics have yet to be built. `model.compile_metrics` will be empty until you train or evaluate the model.]
[2025-11-10 16:15:35,127: WARNING: saving_api: You are saving your model as an HDF5 file via `model.save()` or `keras.saving.save_model(model)`. This file format is considered legacy. We recommend using instead the native Keras format, e.g. `model.save('my_model.keras')` or `keras.saving.save_model(model, 'my_model.keras')`. ]
[2025-11-10 16:15:35,216: INFO: stage_03_model_training: >>>>>> Stage Training completed <<<<<<

x==========x]
[2025-11-10 16:15:55,307: INFO: stage_04_model_evaluation: ***************]
[2025-11-10 16:15:55,308: INFO: stage_04_model_evaluation: >>>>> stage Evaluation stage started <<<<<]
[2025-11-10 16:15:55,309: INFO: common: yaml file: config\config.yaml loaded successfully]
[2025-11-10 16:15:55,310: INFO: common: yaml file: params.yaml loaded successfully]
[2025-11-10 16:15:55,310: INFO: common: created directory at: artifacts]
[2025-11-10 16:15:55,487: WARNING: saving_utils: Compiled the loaded model, but the compiled metrics have yet to be built. `model.compile_metrics` will be empty until you train or evaluate the model.]
[2025-11-10 16:17:26,058: INFO: common: json file saved at: scores.json]
[2025-11-10 16:17:26,059: INFO: common: json file saved at: scores.json]
[2025-11-10 16:17:36,621: INFO: stage_04_model_evaluation: >>>>> stage Evaluation stage completed <<<<<

x=========x]
[2025-11-11 15:51:41,323: INFO: _internal: [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on all addresses (0.0.0.0)
 * Running on http://127.0.0.1:8080
 * Running on http://10.234.91.165:8080]
[2025-11-11 15:51:41,325: INFO: _internal: [33mPress CTRL+C to quit[0m]
[2025-11-11 15:54:02,432: INFO: _internal: 127.0.0.1 - - [11/Nov/2025 15:54:02] "GET / HTTP/1.1" 200 -]
[2025-11-11 15:54:58,169: WARNING: saving_utils: Compiled the loaded model, but the compiled metrics have yet to be built. `model.compile_metrics` will be empty until you train or evaluate the model.]
[2025-11-11 15:54:58,836: INFO: _internal: 127.0.0.1 - - [11/Nov/2025 15:54:58] "POST /predict HTTP/1.1" 200 -]
[2025-11-11 15:55:10,067: WARNING: saving_utils: Compiled the loaded model, but the compiled metrics have yet to be built. `model.compile_metrics` will be empty until you train or evaluate the model.]
[2025-11-11 15:55:10,439: INFO: _internal: 127.0.0.1 - - [11/Nov/2025 15:55:10] "POST /predict HTTP/1.1" 200 -]
[2025-11-11 15:55:20,605: WARNING: saving_utils: Compiled the loaded model, but the compiled metrics have yet to be built. `model.compile_metrics` will be empty until you train or evaluate the model.]
[2025-11-11 15:55:20,980: INFO: _internal: 127.0.0.1 - - [11/Nov/2025 15:55:20] "POST /predict HTTP/1.1" 200 -]
[2025-11-11 15:56:12,177: WARNING: saving_utils: Compiled the loaded model, but the compiled metrics have yet to be built. `model.compile_metrics` will be empty until you train or evaluate the model.]
[2025-11-11 15:56:12,551: INFO: _internal: 127.0.0.1 - - [11/Nov/2025 15:56:12] "POST /predict HTTP/1.1" 200 -]
[2025-11-11 15:56:14,544: WARNING: saving_utils: Compiled the loaded model, but the compiled metrics have yet to be built. `model.compile_metrics` will be empty until you train or evaluate the model.]
[2025-11-11 15:56:14,888: WARNING: polymorphic_function: 5 out of the last 5 calls to <function TensorFlowTrainer.make_predict_function.<locals>.one_step_on_data_distributed at 0x0000013D9B6AA8B0> triggered tf.function retracing. Tracing is expensive and the excessive number of tracings could be due to (1) creating @tf.function repeatedly in a loop, (2) passing tensors with different shapes, (3) passing Python objects instead of tensors. For (1), please define your @tf.function outside of the loop. For (2), @tf.function has reduce_retracing=True option that can avoid unnecessary retracing. For (3), please refer to https://www.tensorflow.org/guide/function#controlling_retracing and https://www.tensorflow.org/api_docs/python/tf/function for  more details.]
[2025-11-11 15:56:14,923: INFO: _internal: 127.0.0.1 - - [11/Nov/2025 15:56:14] "POST /predict HTTP/1.1" 200 -]
[2025-11-11 15:56:15,701: WARNING: saving_utils: Compiled the loaded model, but the compiled metrics have yet to be built. `model.compile_metrics` will be empty until you train or evaluate the model.]
[2025-11-11 15:56:16,041: WARNING: polymorphic_function: 6 out of the last 6 calls to <function TensorFlowTrainer.make_predict_function.<locals>.one_step_on_data_distributed at 0x0000013D9B6DF8B0> triggered tf.function retracing. Tracing is expensive and the excessive number of tracings could be due to (1) creating @tf.function repeatedly in a loop, (2) passing tensors with different shapes, (3) passing Python objects instead of tensors. For (1), please define your @tf.function outside of the loop. For (2), @tf.function has reduce_retracing=True option that can avoid unnecessary retracing. For (3), please refer to https://www.tensorflow.org/guide/function#controlling_retracing and https://www.tensorflow.org/api_docs/python/tf/function for  more details.]
[2025-11-11 15:56:16,072: INFO: _internal: 127.0.0.1 - - [11/Nov/2025 15:56:16] "POST /predict HTTP/1.1" 200 -]
[2025-11-11 15:56:23,860: WARNING: saving_utils: Compiled the loaded model, but the compiled metrics have yet to be built. `model.compile_metrics` will be empty until you train or evaluate the model.]
[2025-11-11 15:56:24,307: INFO: _internal: 127.0.0.1 - - [11/Nov/2025 15:56:24] "POST /predict HTTP/1.1" 200 -]
[2025-11-11 15:56:34,157: WARNING: saving_utils: Compiled the loaded model, but the compiled metrics have yet to be built. `model.compile_metrics` will be empty until you train or evaluate the model.]
[2025-11-11 15:56:34,529: INFO: _internal: 127.0.0.1 - - [11/Nov/2025 15:56:34] "POST /predict HTTP/1.1" 200 -]
[2025-11-11 15:56:47,433: WARNING: saving_utils: Compiled the loaded model, but the compiled metrics have yet to be built. `model.compile_metrics` will be empty until you train or evaluate the model.]
[2025-11-11 15:56:47,811: INFO: _internal: 127.0.0.1 - - [11/Nov/2025 15:56:47] "POST /predict HTTP/1.1" 200 -]
[2025-11-11 15:56:48,962: WARNING: saving_utils: Compiled the loaded model, but the compiled metrics have yet to be built. `model.compile_metrics` will be empty until you train or evaluate the model.]
[2025-11-11 15:56:49,504: INFO: _internal: 127.0.0.1 - - [11/Nov/2025 15:56:49] "POST /predict HTTP/1.1" 200 -]
[2025-11-11 15:57:01,311: WARNING: saving_utils: Compiled the loaded model, but the compiled metrics have yet to be built. `model.compile_metrics` will be empty until you train or evaluate the model.]
[2025-11-11 15:57:01,681: INFO: _internal: 127.0.0.1 - - [11/Nov/2025 15:57:01] "POST /predict HTTP/1.1" 200 -]
[2025-11-11 15:57:12,107: INFO: _internal: 127.0.0.1 - - [11/Nov/2025 15:57:12] "GET / HTTP/1.1" 200 -]
[2025-11-11 15:57:22,056: WARNING: saving_utils: Compiled the loaded model, but the compiled metrics have yet to be built. `model.compile_metrics` will be empty until you train or evaluate the model.]
[2025-11-11 15:57:22,429: INFO: _internal: 127.0.0.1 - - [11/Nov/2025 15:57:22] "POST /predict HTTP/1.1" 200 -]
[2025-11-11 15:57:23,893: WARNING: saving_utils: Compiled the loaded model, but the compiled metrics have yet to be built. `model.compile_metrics` will be empty until you train or evaluate the model.]
[2025-11-11 15:57:24,265: INFO: _internal: 127.0.0.1 - - [11/Nov/2025 15:57:24] "POST /predict HTTP/1.1" 200 -]
[2025-11-11 15:57:25,568: WARNING: saving_utils: Compiled the loaded model, but the compiled metrics have yet to be built. `model.compile_metrics` will be empty until you train or evaluate the model.]
[2025-11-11 15:57:25,933: INFO: _internal: 127.0.0.1 - - [11/Nov/2025 15:57:25] "POST /predict HTTP/1.1" 200 -]
[2025-11-11 15:57:50,033: WARNING: saving_utils: Compiled the loaded model, but the compiled metrics have yet to be built. `model.compile_metrics` will be empty until you train or evaluate the model.]
[2025-11-11 15:57:50,401: INFO: _internal: 127.0.0.1 - - [11/Nov/2025 15:57:50] "POST /predict HTTP/1.1" 200 -]
[2025-11-11 15:57:51,498: WARNING: saving_utils: Compiled the loaded model, but the compiled metrics have yet to be built. `model.compile_metrics` will be empty until you train or evaluate the model.]
[2025-11-11 15:57:51,874: INFO: _internal: 127.0.0.1 - - [11/Nov/2025 15:57:51] "POST /predict HTTP/1.1" 200 -]
[2025-11-11 15:57:52,283: WARNING: saving_utils: Compiled the loaded model, but the compiled metrics have yet to be built. `model.compile_metrics` will be empty until you train or evaluate the model.]
[2025-11-11 15:57:52,659: INFO: _internal: 127.0.0.1 - - [11/Nov/2025 15:57:52] "POST /predict HTTP/1.1" 200 -]
[2025-11-11 16:13:09,586: INFO: _internal: [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on all addresses (0.0.0.0)
 * Running on http://127.0.0.1:8080
 * Running on http://10.234.91.165:8080]
[2025-11-11 16:13:09,586: INFO: _internal: [33mPress CTRL+C to quit[0m]
[2025-11-11 16:13:30,731: INFO: _internal: 127.0.0.1 - - [11/Nov/2025 16:13:30] "GET / HTTP/1.1" 200 -]
[2025-11-11 16:13:32,788: WARNING: saving_utils: Compiled the loaded model, but the compiled metrics have yet to be built. `model.compile_metrics` will be empty until you train or evaluate the model.]
[2025-11-11 16:13:32,983: ERROR: app: Exception on /predict [POST]]
Traceback (most recent call last):
  File "E:\New folder\envs\kidney\lib\site-packages\flask\app.py", line 2190, in wsgi_app
    response = self.full_dispatch_request()
  File "E:\New folder\envs\kidney\lib\site-packages\flask\app.py", line 1486, in full_dispatch_request
    rv = self.handle_user_exception(e)
  File "E:\New folder\envs\kidney\lib\site-packages\flask_cors\extension.py", line 176, in wrapped_function
    return cors_after_request(app.make_response(f(*args, **kwargs)))
  File "E:\New folder\envs\kidney\lib\site-packages\flask\app.py", line 1484, in full_dispatch_request
    rv = self.dispatch_request()
  File "E:\New folder\envs\kidney\lib\site-packages\flask\app.py", line 1469, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)
  File "E:\New folder\envs\kidney\lib\site-packages\flask_cors\decorator.py", line 121, in wrapped_function
    resp = make_response(f(*args, **kwargs))
  File "E:\Kidney project\Kidney-disease-classification-with-mlflow-dvc\app.py", line 44, in predictRoute
    result = clApp.classifier.predict()
  File "E:\Kidney project\Kidney-disease-classification-with-mlflow-dvc\src\KidneyClassification\pipeline\prediction.py", line 15, in predict
    img = image.load_img(self.filename, target_size=(224,224))
  File "E:\New folder\envs\kidney\lib\site-packages\keras\src\utils\image_utils.py", line 236, in load_img
    img = pil_image.open(io.BytesIO(f.read()))
  File "E:\New folder\envs\kidney\lib\site-packages\PIL\Image.py", line 3580, in open
    raise UnidentifiedImageError(msg)
PIL.UnidentifiedImageError: cannot identify image file <_io.BytesIO object at 0x000002A7A9A948B0>
[2025-11-11 16:13:32,994: INFO: _internal: 127.0.0.1 - - [11/Nov/2025 16:13:32] "[35m[1mPOST /predict HTTP/1.1[0m" 500 -]
[2025-11-11 16:15:13,404: INFO: _internal: 127.0.0.1 - - [11/Nov/2025 16:15:13] "GET / HTTP/1.1" 200 -]
[2025-11-11 16:15:20,959: WARNING: saving_utils: Compiled the loaded model, but the compiled metrics have yet to be built. `model.compile_metrics` will be empty until you train or evaluate the model.]
[2025-11-11 16:15:21,392: INFO: _internal: 127.0.0.1 - - [11/Nov/2025 16:15:21] "POST /predict HTTP/1.1" 200 -]
[2025-11-11 17:01:47,912: INFO: main: >>>>>> stage Data Ingestion Stage started <<<<<<]
[2025-11-11 17:01:47,915: INFO: common: yaml file: config\config.yaml loaded successfully]
[2025-11-11 17:01:47,918: INFO: common: yaml file: params.yaml loaded successfully]
[2025-11-11 17:01:47,920: INFO: common: created directory at: artifacts]
[2025-11-11 17:01:47,920: INFO: common: created directory at: artifacts/data_ingestion]
[2025-11-11 17:01:47,921: INFO: data_ingestion: Downloading file from : https://drive.google.com/file/d/1vlhZ5c7abUKF8xXERIw6m9Te8fW7ohw3/view?usp=sharing into file : artifacts/data_ingestion/data.zip]
[2025-11-11 17:01:57,971: INFO: data_ingestion: downloaded data from https://drive.google.com/file/d/1vlhZ5c7abUKF8xXERIw6m9Te8fW7ohw3/view?usp=sharing into file : artifacts/data_ingestion/data.zip]
[2025-11-11 17:01:58,391: INFO: main: >>>>>> stage Data Ingestion Stage completed <<<<<<

x==========x]
[2025-11-11 17:01:58,392: INFO: main: ****************]
[2025-11-11 17:01:58,392: INFO: main: >>>>>> Stage Prepare Base Model Stage started <<<<<<]
[2025-11-11 17:01:58,393: INFO: common: yaml file: config\config.yaml loaded successfully]
[2025-11-11 17:01:58,395: INFO: common: yaml file: params.yaml loaded successfully]
[2025-11-11 17:01:58,395: INFO: common: created directory at: artifacts]
[2025-11-11 17:01:58,396: INFO: common: created directory at: artifacts/prepare_base_model]
[2025-11-11 17:01:58,768: WARNING: saving_api: You are saving your model as an HDF5 file via `model.save()` or `keras.saving.save_model(model)`. This file format is considered legacy. We recommend using instead the native Keras format, e.g. `model.save('my_model.keras')` or `keras.saving.save_model(model, 'my_model.keras')`. ]
[2025-11-11 17:01:58,881: WARNING: saving_api: You are saving your model as an HDF5 file via `model.save()` or `keras.saving.save_model(model)`. This file format is considered legacy. We recommend using instead the native Keras format, e.g. `model.save('my_model.keras')` or `keras.saving.save_model(model, 'my_model.keras')`. ]
[2025-11-11 17:01:58,959: INFO: main: >>>>>> Stage Prepare Base Model Stage completed <<<<<<

x==========x]
[2025-11-11 17:01:58,960: INFO: main: ************]
[2025-11-11 17:01:58,960: INFO: main: >>>>>> Stage Training started <<<<<<]
[2025-11-11 17:01:58,962: INFO: common: yaml file: config\config.yaml loaded successfully]
[2025-11-11 17:01:58,963: INFO: common: yaml file: params.yaml loaded successfully]
[2025-11-11 17:01:58,963: INFO: common: created directory at: artifacts]
[2025-11-11 17:01:58,964: INFO: common: created directory at: artifacts\training]
[2025-11-11 17:01:59,095: WARNING: saving_utils: Compiled the loaded model, but the compiled metrics have yet to be built. `model.compile_metrics` will be empty until you train or evaluate the model.]
[2025-11-11 17:01:59,104: ERROR: main: [WinError 3] The system cannot find the path specified: 'artifacts\\data_ingestion\\Kidney-CT-Scan-Images\\Kidney-CT-Scan-Images']
Traceback (most recent call last):
  File "E:\Kidney project\Kidney-disease-classification-with-mlflow-dvc\main.py", line 41, in <module>
    obj.main()
  File "E:\Kidney project\Kidney-disease-classification-with-mlflow-dvc\src\KidneyClassification\pipeline\stage_03_model_training.py", line 17, in main
    training.train_valid_generator()
  File "E:\Kidney project\Kidney-disease-classification-with-mlflow-dvc\src\KidneyClassification\components\model_training.py", line 45, in train_valid_generator
    self.valid_generator = valid_datagenerator.flow_from_directory(
  File "E:\New folder\envs\kidney\lib\site-packages\keras\src\legacy\preprocessing\image.py", line 1138, in flow_from_directory
    return DirectoryIterator(
  File "E:\New folder\envs\kidney\lib\site-packages\keras\src\legacy\preprocessing\image.py", line 453, in __init__
    for subdir in sorted(os.listdir(directory)):
FileNotFoundError: [WinError 3] The system cannot find the path specified: 'artifacts\\data_ingestion\\Kidney-CT-Scan-Images\\Kidney-CT-Scan-Images'
[2025-11-11 17:12:55,894: INFO: main: >>>>>> stage Data Ingestion Stage started <<<<<<]
[2025-11-11 17:12:55,896: INFO: common: yaml file: config\config.yaml loaded successfully]
[2025-11-11 17:12:55,898: INFO: common: yaml file: params.yaml loaded successfully]
[2025-11-11 17:12:55,898: INFO: common: created directory at: artifacts]
[2025-11-11 17:12:55,899: INFO: common: created directory at: artifacts/data_ingestion]
[2025-11-11 17:12:55,899: INFO: data_ingestion: Downloading file from : https://drive.google.com/file/d/1vlhZ5c7abUKF8xXERIw6m9Te8fW7ohw3/view?usp=sharing into file : artifacts/data_ingestion/data.zip]
[2025-11-11 17:13:38,498: INFO: data_ingestion: downloaded data from https://drive.google.com/file/d/1vlhZ5c7abUKF8xXERIw6m9Te8fW7ohw3/view?usp=sharing into file : artifacts/data_ingestion/data.zip]
[2025-11-11 17:13:38,941: INFO: main: >>>>>> stage Data Ingestion Stage completed <<<<<<

x==========x]
[2025-11-11 17:13:38,942: INFO: main: ****************]
[2025-11-11 17:13:38,942: INFO: main: >>>>>> Stage Prepare Base Model Stage started <<<<<<]
[2025-11-11 17:13:38,943: INFO: common: yaml file: config\config.yaml loaded successfully]
[2025-11-11 17:13:38,945: INFO: common: yaml file: params.yaml loaded successfully]
[2025-11-11 17:13:38,946: INFO: common: created directory at: artifacts]
[2025-11-11 17:13:38,946: INFO: common: created directory at: artifacts/prepare_base_model]
[2025-11-11 17:13:39,210: WARNING: saving_api: You are saving your model as an HDF5 file via `model.save()` or `keras.saving.save_model(model)`. This file format is considered legacy. We recommend using instead the native Keras format, e.g. `model.save('my_model.keras')` or `keras.saving.save_model(model, 'my_model.keras')`. ]
[2025-11-11 17:13:39,311: WARNING: saving_api: You are saving your model as an HDF5 file via `model.save()` or `keras.saving.save_model(model)`. This file format is considered legacy. We recommend using instead the native Keras format, e.g. `model.save('my_model.keras')` or `keras.saving.save_model(model, 'my_model.keras')`. ]
[2025-11-11 17:13:39,384: INFO: main: >>>>>> Stage Prepare Base Model Stage completed <<<<<<

x==========x]
[2025-11-11 17:13:39,386: INFO: main: ************]
[2025-11-11 17:13:39,386: INFO: main: >>>>>> Stage Training started <<<<<<]
[2025-11-11 17:13:39,388: INFO: common: yaml file: config\config.yaml loaded successfully]
[2025-11-11 17:13:39,388: INFO: common: yaml file: params.yaml loaded successfully]
[2025-11-11 17:13:39,389: INFO: common: created directory at: artifacts]
[2025-11-11 17:13:39,390: INFO: common: created directory at: artifacts\training]
[2025-11-11 17:13:39,506: WARNING: saving_utils: Compiled the loaded model, but the compiled metrics have yet to be built. `model.compile_metrics` will be empty until you train or evaluate the model.]
[2025-11-11 17:13:39,512: ERROR: main: [WinError 3] The system cannot find the path specified: 'artifacts\\data_ingestion\\Kidney-CT-Scan-Images\\Kidney-CT-Scan-Images']
Traceback (most recent call last):
  File "E:\Kidney project\Kidney-disease-classification-with-mlflow-dvc\main.py", line 41, in <module>
    obj.main()
  File "E:\Kidney project\Kidney-disease-classification-with-mlflow-dvc\src\KidneyClassification\pipeline\stage_03_model_training.py", line 17, in main
    training.train_valid_generator()
  File "E:\Kidney project\Kidney-disease-classification-with-mlflow-dvc\src\KidneyClassification\components\model_training.py", line 45, in train_valid_generator
    self.valid_generator = valid_datagenerator.flow_from_directory(
  File "E:\New folder\envs\kidney\lib\site-packages\keras\src\legacy\preprocessing\image.py", line 1138, in flow_from_directory
    return DirectoryIterator(
  File "E:\New folder\envs\kidney\lib\site-packages\keras\src\legacy\preprocessing\image.py", line 453, in __init__
    for subdir in sorted(os.listdir(directory)):
FileNotFoundError: [WinError 3] The system cannot find the path specified: 'artifacts\\data_ingestion\\Kidney-CT-Scan-Images\\Kidney-CT-Scan-Images'
[2025-11-11 17:16:27,936: INFO: main: >>>>>> stage Data Ingestion Stage started <<<<<<]
[2025-11-11 17:16:27,938: INFO: common: yaml file: config\config.yaml loaded successfully]
[2025-11-11 17:16:27,939: INFO: common: yaml file: params.yaml loaded successfully]
[2025-11-11 17:16:27,940: INFO: common: created directory at: artifacts]
[2025-11-11 17:16:27,940: INFO: common: created directory at: artifacts/data_ingestion]
[2025-11-11 17:16:27,941: INFO: data_ingestion: Downloading file from : https://drive.google.com/file/d/1vlhZ5c7abUKF8xXERIw6m9Te8fW7ohw3/view?usp=sharing into file : artifacts/data_ingestion/data.zip]
[2025-11-11 17:16:41,247: INFO: data_ingestion: downloaded data from https://drive.google.com/file/d/1vlhZ5c7abUKF8xXERIw6m9Te8fW7ohw3/view?usp=sharing into file : artifacts/data_ingestion/data.zip]
[2025-11-11 17:16:41,673: INFO: main: >>>>>> stage Data Ingestion Stage completed <<<<<<

x==========x]
[2025-11-11 17:16:41,673: INFO: main: ****************]
[2025-11-11 17:16:41,673: INFO: main: >>>>>> Stage Prepare Base Model Stage started <<<<<<]
[2025-11-11 17:16:41,675: INFO: common: yaml file: config\config.yaml loaded successfully]
[2025-11-11 17:16:41,676: INFO: common: yaml file: params.yaml loaded successfully]
[2025-11-11 17:16:41,676: INFO: common: created directory at: artifacts]
[2025-11-11 17:16:41,677: INFO: common: created directory at: artifacts/prepare_base_model]
[2025-11-11 17:16:41,923: WARNING: saving_api: You are saving your model as an HDF5 file via `model.save()` or `keras.saving.save_model(model)`. This file format is considered legacy. We recommend using instead the native Keras format, e.g. `model.save('my_model.keras')` or `keras.saving.save_model(model, 'my_model.keras')`. ]
[2025-11-11 17:16:42,034: WARNING: saving_api: You are saving your model as an HDF5 file via `model.save()` or `keras.saving.save_model(model)`. This file format is considered legacy. We recommend using instead the native Keras format, e.g. `model.save('my_model.keras')` or `keras.saving.save_model(model, 'my_model.keras')`. ]
[2025-11-11 17:16:42,109: INFO: main: >>>>>> Stage Prepare Base Model Stage completed <<<<<<

x==========x]
[2025-11-11 17:16:42,110: INFO: main: ************]
[2025-11-11 17:16:42,110: INFO: main: >>>>>> Stage Training started <<<<<<]
[2025-11-11 17:16:42,112: INFO: common: yaml file: config\config.yaml loaded successfully]
[2025-11-11 17:16:42,113: INFO: common: yaml file: params.yaml loaded successfully]
[2025-11-11 17:16:42,113: INFO: common: created directory at: artifacts]
[2025-11-11 17:16:42,114: INFO: common: created directory at: artifacts\training]
[2025-11-11 17:16:42,244: WARNING: saving_utils: Compiled the loaded model, but the compiled metrics have yet to be built. `model.compile_metrics` will be empty until you train or evaluate the model.]
[2025-11-11 17:16:42,251: ERROR: main: [WinError 3] The system cannot find the path specified: 'artifacts\\data_ingestion\\Kidney-CT-Scan-Images\\Kidney-CT-Scan-Images']
Traceback (most recent call last):
  File "E:\Kidney project\Kidney-disease-classification-with-mlflow-dvc\main.py", line 41, in <module>
    obj.main()
  File "E:\Kidney project\Kidney-disease-classification-with-mlflow-dvc\src\KidneyClassification\pipeline\stage_03_model_training.py", line 17, in main
    training.train_valid_generator()
